UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
10:52:59:40,30487,29.875,0.99359   0.0059656   0.0053033    -0.11276,0.61075     0.680921     -12.9459,-0.00030351    0.005043 -0.00034618,-0.030548  -0.0073204    0.022629,-0.14478    0.090271      9.8047,0  0  0,0  0  0,0  0  0,213,-37,
10:52:59:74,30488,29.875,0.99359   0.0059655   0.0053074    -0.11273,0.610716     0.681366     -12.9417,0.0049324  0.00072956  -0.0013514,0.0048027  -0.0089951  -0.0071602,-0.10931    0.096741      9.7734,0  0  0,0  0  0,0  0  0,213,-36,
10:53:00:08,30489,29.8438,0.9936   0.0059307   0.0053044    -0.11268,0.606819     0.680541     -12.9362,0.00015569   0.0061913   -0.001338,-0.0168  0.00037622    0.021439,-0.13318     0.10022      9.7969,0  0  0,0  0  0,0  0  0,213,-37,
10:54:30:53,30755,29.8438,0.99349   0.0054026   0.0054375    -0.11366,0.544286     0.689417       -13.05,0.0046272   0.0011997  -0.0011597,0.0080719   0.0039864   0.0033035,-0.1106    0.098877      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:54:30:87,30756,29.875,0.99349   0.0053733   0.0054431    -0.11369,0.540857     0.689687     -13.0528,0.0044403   0.0013285  -0.0015678,0.0095367   0.0098495   0.0053711,-0.11053     0.10431      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:54:31:21,30757,29.875,0.99349   0.0054228   0.0054034    -0.11366,0.547036     0.685801     -13.0498,0.0037937   0.0021706 -0.00070858,0.0098724  -0.0076332   0.0097885,-0.10577    0.088379      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:54:31:55,30758,29.875,0.99349   0.0054032   0.0054284    -0.11365,0.544484     0.688385     -13.0488,0.0044098   0.0014858 -0.00085974,0.0065041   0.0048485  -0.0091705,-0.112    0.099243      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:54:31:89,30759,29.8594,0.99348   0.0053924    0.005463    -0.11371,0.542764     0.692218     -13.0557,0.0044098   0.0027122  -0.0010662,-0.034088  -0.0057526    0.031891,-0.15039    0.079834      9.8125,0  0  0,0  0  0,0  0  0,213,-37,
10:54:32:23,30760,29.8594,0.99347   0.0053448   0.0054787    -0.11382,0.537064     0.693442     -13.0685,0.0018454   0.0012798 -0.00047398,-0.018768    0.012863    0.018692,-0.13965      0.1001      9.7969,0  0  0,0  0  0,0  0  0,213,-37,
10:54:32:57,30761,29.8594,0.99347   0.0053174   0.0055181    -0.11388,0.533389       0.6976     -13.0749,0.0026302   0.0024567 -0.00076485,-0.014809    0.023682    0.011253,-0.13892      0.1109      9.7891,0  0  0,0  0  0,0  0  0,213,-37,
10:54:32:91,30762,29.875,0.99346   0.0053364   0.0054882    -0.11391,0.535911     0.694465     -13.0791,0.0012112  -0.0016317   0.0003705,-0.013054    0.045959  -0.0071182,-0.14111     0.13306      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:54:33:25,30763,29.875,0.99347   0.0053033   0.0054902    -0.11383,0.532178     0.694211     -13.0691,0.0028    0.004612  -0.0012093,0.022522    0.017166   -0.010674,-0.10046     0.11261      9.7656,0  0  0,0  0  0,0  0  0,213,-37,
10:54:33:58,30764,29.875,0.99346    0.005304   0.0054581     -0.1139,0.53262     0.690609      -13.078,3.7968e-05   0.0043068 -0.00060368,0.018341  -0.0018044   -0.011772,-0.099609    0.092957      9.7656,0  0  0,0  0  0,0  0  0,213,-37,
